SMD_Solve_time,SMD_Iter,SMD_Max_Iter,SMD_dual_time,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,FMD_dual_time
354.2633430957794,93746.0,468742.0,40.7397894859314,321.7721405029297,23490.0,117462.0,33.58520555496216
