SMD_Solve_time,SMD_Iter,SMD_Max_Iter,SMD_dual_time,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,FMD_dual_time
242.5735740661621,83563.0,417829.0,5.788553476333618,145.90733766555786,21099.0,105505.0,5.68747091293335
249.8409526348114,83821.0,419117.0,5.807619571685791,160.52193975448608,20978.0,104904.0,6.316167831420898
264.29370307922363,89445.0,447238.0,6.568727970123291,178.79858922958374,23511.0,117567.0,6.192288160324097
295.28345680236816,144136.0,360349.0,7.238505601882935,144.51524186134338,19164.0,95833.0,6.052412509918213
260.8395826816559,88914.0,444582.0,6.142540454864502,144.8729522228241,22414.0,112083.0,5.130776882171631
250.598539352417,84474.0,422384.0,5.627941370010376,149.58234786987305,21394.0,106982.0,5.694916725158691
249.20883178710938,84769.0,423855.0,5.920583724975586,138.98426246643066,21171.0,105865.0,5.901508808135986
321.9210922718048,173936.0,434845.0,6.762385845184326,154.96919083595276,22736.0,113692.0,5.598807334899902
263.51908326148987,92167.0,460846.0,5.5647852420806885,172.17211484909058,22995.0,114986.0,6.698249101638794
228.8560070991516,79722.0,398620.0,5.643575668334961,147.89036083221436,23443.0,117228.0,5.496490716934204
265.89041352272034,94393.0,471975.0,5.326537132263184,116.88772416114807,23305.0,116536.0,3.7561452388763428
299.46997475624084,90151.0,450769.0,6.814102411270142,156.76779413223267,22538.0,112700.0,6.107684850692749
246.40976667404175,84425.0,422136.0,5.643203973770142,148.10112309455872,21707.0,108548.0,5.438363075256348
306.11951303482056,166860.0,417159.0,6.827383518218994,145.59819293022156,20891.0,104466.0,6.067246913909912
270.4928686618805,93225.0,466138.0,5.829868316650391,163.39683318138123,23718.0,118603.0,5.447412729263306
239.3275969028473,81742.0,408722.0,5.667236804962158,155.5623755455017,22374.0,111884.0,5.940614461898804
269.0825049877167,92266.0,461340.0,5.926225900650024,177.0399672985077,23667.0,118349.0,6.156607627868652
249.9562005996704,86014.0,430084.0,5.676142454147339,149.9048810005188,21330.0,106661.0,5.511443853378296
254.41493344306946,86577.0,432897.0,5.766273736953735,152.35058617591858,21839.0,109208.0,5.409696578979492
276.51727509498596,95382.0,476921.0,5.51059627532959,127.23650693893433,23771.0,118869.0,3.5396981239318848
