SMD_Solve_time,SMD_Iter,SMD_Max_Iter,SMD_dual_time,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,FMD_dual_time
278.2599821090698,90166.0,450841.0,12.412614345550537,151.5136206150055,22994.0,114982.0,7.792709589004517
270.6446466445923,88974.0,444880.0,11.488054990768433,206.20198559761047,23473.0,117376.0,11.80022668838501
259.3725845813751,84250.0,421262.0,12.151386260986328,195.61182975769043,22172.0,110873.0,12.371053218841553
273.5008294582367,89112.0,445573.0,11.88755178451538,214.9151861667633,23256.0,116294.0,11.934860467910767
232.34478282928467,73871.0,369367.0,12.278247117996216,174.13895082473755,21119.0,105607.0,10.453068494796753
270.9650332927704,88427.0,442145.0,11.045689582824707,144.80730891227722,22594.0,112982.0,7.298506498336792
245.84842252731323,79526.0,397644.0,11.288326025009155,185.3013904094696,23310.0,116563.0,10.154441595077515
271.74947023391724,86749.0,433756.0,12.109049558639526,206.29411959648132,23012.0,115071.0,12.062182426452637
355.20822072029114,182178.0,455451.0,13.350219011306763,154.4603979587555,23666.0,118341.0,7.118985176086426
247.81090140342712,77346.0,386740.0,11.954067707061768,219.89674592018127,23393.0,116978.0,13.069565296173096
268.02484607696533,85409.0,427057.0,12.077423095703125,209.78020477294922,21912.0,109571.0,13.002730369567871
287.996031999588,92842.0,464220.0,11.524595975875854,153.04303908348083,23639.0,118208.0,7.485318660736084
403.0036301612854,127505.0,637536.0,14.14933466911316,163.03145956993103,23563.0,117829.0,8.899194717407227
275.61484479904175,88773.0,443879.0,12.040102481842041,158.72912073135376,23143.0,115728.0,8.54184103012085
272.2566750049591,87441.0,437219.0,11.616422176361084,212.46770906448364,22178.0,110904.0,12.862154722213745
279.7235085964203,87929.0,439655.0,12.224969625473022,177.49748063087463,23521.0,117615.0,9.817066192626953
284.73006415367126,79560.0,397814.0,13.694106817245483,213.45127391815186,22748.0,113751.0,12.393217325210571
279.40166091918945,89550.0,447761.0,11.20041561126709,206.22288632392883,23656.0,118290.0,11.467307806015015
285.8291165828705,92754.0,463781.0,11.68601369857788,167.05635166168213,22954.0,114782.0,9.687190532684326
246.08183693885803,77783.0,388928.0,11.730058908462524,163.91783452033997,21454.0,107282.0,9.805333614349365
