SMD_Solve_time,SMD_Iter,SMD_Max_Iter,SMD_dual_time,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,FMD_dual_time
286.10512948036194,87279.0,436408.0,17.740257024765015,254.95605945587158,23579.0,117907.0,18.316663026809692
271.9192569255829,82336.0,411691.0,19.20135474205017,254.05514216423035,22686.0,113442.0,20.280291318893433
263.52222895622253,79813.0,399079.0,18.915678024291992,234.83422875404358,20856.0,104290.0,21.074682235717773
271.5964710712433,78228.0,391154.0,19.21561622619629,235.4425084590912,20488.0,102450.0,20.496135473251343
303.47528052330017,89244.0,446232.0,19.09492564201355,194.60492730140686,23626.0,118142.0,12.430209398269653
265.9394602775574,79266.0,396344.0,18.53568410873413,233.073988199234,20407.0,102048.0,20.319008588790894
280.96714520454407,83778.0,418904.0,18.801530838012695,243.27476811408997,22110.0,110563.0,19.160645961761475
313.8772807121277,95843.0,479229.0,18.91694974899292,200.28010487556458,22903.0,114525.0,14.84874677658081
273.95739817619324,82870.0,414362.0,18.6467764377594,255.0457398891449,23338.0,116700.0,20.530535459518433
288.43377351760864,88950.0,444762.0,17.88015055656433,183.39560842514038,23443.0,117228.0,12.013503789901733
279.5277864933014,86617.0,433097.0,17.680341482162476,255.7522895336151,23613.0,118075.0,18.221906423568726
304.1165635585785,91472.0,457374.0,19.56483793258667,179.24439072608948,23007.0,115048.0,12.17650580406189
260.872540473938,68901.0,344519.0,20.65654993057251,200.53762316703796,21597.0,107998.0,15.015326738357544
416.3898003101349,187116.0,467799.0,24.414680242538452,189.96171855926514,23553.0,117779.0,13.256757736206055
240.25821542739868,72749.0,363757.0,17.230512619018555,217.0732970237732,18124.0,90630.0,19.63436484336853
321.4368062019348,69860.0,349313.0,25.69378638267517,293.86190915107727,19024.0,95130.0,28.06061887741089
288.8299834728241,87661.0,438318.0,19.684163331985474,193.0841841697693,21460.0,107310.0,16.03708529472351
292.9670102596283,89456.0,447291.0,18.77472686767578,189.2190387248993,23280.0,116411.0,13.486094236373901
262.9104812145233,80204.0,401032.0,18.692871570587158,221.43829774856567,22303.0,111525.0,17.239234685897827
276.52409315109253,85544.0,427731.0,18.51130175590515,269.93862080574036,22064.0,110333.0,22.95744252204895
