SMD_Solve_time,SMD_Iter,SMD_Max_Iter,SMD_dual_time,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,FMD_dual_time
449.55316138267517,79909.0,399558.0,124.81419396400452,849.926451921463,21931.0,109665.0,149.9226508140564
421.48985743522644,84670.0,423361.0,116.01663374900818,554.3619194030762,23238.0,116204.0,95.87408351898193
392.65413212776184,79409.0,397058.0,111.14211773872375,861.5731816291809,21035.0,105188.0,151.770583152771
421.34855365753174,83492.0,417473.0,121.46078896522522,745.1572222709656,23149.0,115759.0,126.83585405349731
385.45209884643555,73183.0,365925.0,122.18262696266174,790.3169558048248,19262.0,96321.0,157.7154881954193
415.9513657093048,83905.0,419538.0,117.16151309013367,588.9254014492035,23220.0,116111.0,94.69451808929443
407.16352343559265,81275.0,406388.0,114.17317914962769,797.1166644096375,22321.0,111615.0,131.40005898475647
454.27394247055054,93592.0,467970.0,115.5822925567627,693.8152205944061,22980.0,114911.0,109.02291321754456
390.41364312171936,79088.0,395451.0,109.42573499679565,825.6109089851379,21334.0,106681.0,150.6441309452057
436.6878671646118,86529.0,432658.0,127.78180766105652,684.9733636379242,22159.0,110806.0,127.12927651405334
442.52419257164,94345.0,471735.0,111.61175179481506,639.242743730545,23442.0,117224.0,98.0601658821106
466.2818853855133,69378.0,346901.0,154.9362177848816,800.6332809925079,21709.0,108556.0,155.57990741729736
416.95278811454773,83842.0,419224.0,115.41352558135986,778.0233833789825,22756.0,113790.0,128.52878069877625
391.490261554718,76603.0,383028.0,118.37831473350525,741.1348810195923,22464.0,112333.0,116.99710369110107
384.35974526405334,75842.0,379220.0,107.97696089744568,809.4620141983032,23241.0,116216.0,135.36567616462708
400.5493133068085,79067.0,395349.0,116.63823294639587,783.1901524066925,23465.0,117337.0,132.45708584785461
418.67631578445435,86059.0,430305.0,112.4163019657135,653.4093859195709,23171.0,115869.0,95.26811265945435
369.01068663597107,71112.0,355573.0,112.37883591651917,713.2944586277008,21319.0,106607.0,119.52224206924438
384.94105672836304,75831.0,379166.0,113.0973711013794,757.7807314395905,21335.0,106685.0,115.39044213294983
375.896737575531,70509.0,352556.0,122.34028768539429,691.5176026821136,20153.0,100779.0,114.58732390403748
