SMD_Solve_time,SMD_Iter,SMD_Max_Iter,SMD_dual_time,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,FMD_dual_time
353.75619745254517,76695.0,383488.0,47.08702874183655,376.7680289745331,20868.0,104353.0,42.465404748916626
272.7564182281494,72932.0,364670.0,36.57063364982605,336.2281255722046,21821.0,109119.0,39.20461058616638
325.93922233581543,91119.0,455608.0,36.89402675628662,300.063595533371,22731.0,113669.0,30.22492814064026
324.3536763191223,91629.0,458157.0,39.86105418205261,304.4971413612366,23146.0,115744.0,34.935587882995605
297.5900638103485,83331.0,416666.0,36.498512983322144,373.50982666015625,22930.0,114661.0,39.26802730560303
328.5450417995453,89583.0,447926.0,38.931342363357544,262.9700002670288,23193.0,115978.0,27.93970775604248
277.9110791683197,76138.0,380700.0,36.93320846557617,342.2371962070465,23481.0,117415.0,35.46498417854309
299.6996510028839,80159.0,400808.0,40.53290820121765,374.28357553482056,22549.0,112755.0,42.417930126190186
279.7716965675354,75909.0,379558.0,34.15370726585388,318.15199875831604,21163.0,105829.0,33.27458429336548
286.15438413619995,78727.0,393648.0,36.630515813827515,375.8161389827728,22568.0,112853.0,36.910571575164795
259.4777612686157,70339.0,351705.0,33.24852514266968,356.8678834438324,21587.0,107946.0,39.77866339683533
322.8609457015991,91917.0,459596.0,35.14873123168945,272.6476764678955,23429.0,117157.0,26.5187246799469
273.713990688324,73393.0,366975.0,34.85390067100525,317.10414147377014,20268.0,101353.0,33.18454885482788
318.2638289928436,88824.0,444133.0,38.32229685783386,290.1285562515259,21680.0,108411.0,33.057273387908936
272.62129259109497,75390.0,376960.0,34.67322373390198,325.1700716018677,19667.0,98345.0,38.13621211051941
304.7568519115448,67025.0,335139.0,41.87909650802612,310.84188771247864,18788.0,93954.0,36.469261169433594
300.9596354961395,83174.0,415881.0,35.20002746582031,247.55004453659058,21031.0,105165.0,24.18628740310669
306.5122742652893,85561.0,427818.0,35.229105710983276,262.7717800140381,22699.0,113509.0,25.283109188079834
310.97864532470703,87966.0,439840.0,35.41118597984314,253.6509964466095,22264.0,111333.0,23.582215070724487
328.7505464553833,79213.0,396076.0,41.02419972419739,374.68384623527527,22054.0,110282.0,40.0153021812439
