SMD_Solve_time,SMD_Iter,SMD_Max_Iter,SMD_dual_time,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,FMD_dual_time
548.5836532115936,150010.0,375031.0,147.3992784023285,753.3606607913971,20810.0,104063.0,125.11049032211304
486.24964570999146,168168.0,420427.0,110.58482956886292,513.4087014198303,21056.0,105290.0,82.05813074111938
380.5203354358673,77220.0,386110.0,107.59157085418701,799.6981973648071,23031.0,115169.0,137.57045555114746
432.6245322227478,89300.0,446511.0,114.20067286491394,663.1064412593842,23344.0,116732.0,124.18973517417908
452.0144727230072,87781.0,438917.0,140.46334600448608,540.848335981369,23436.0,117192.0,88.37265539169312
366.74692940711975,74414.0,372082.0,99.41506934165955,821.063562631607,22796.0,113990.0,135.75482749938965
365.12525820732117,67011.0,335066.0,102.43112444877625,680.908020734787,20879.0,104407.0,107.13402152061462
379.2524769306183,77877.0,389396.0,101.08764600753784,775.7858247756958,22364.0,111833.0,133.66768670082092
432.15503120422363,70699.0,353508.0,121.77951049804688,689.2804517745972,20096.0,100490.0,110.95715022087097
391.6955335140228,81523.0,407628.0,102.38317823410034,727.1087012290955,22124.0,110634.0,118.40047717094421
382.15907526016235,77976.0,389893.0,102.99037003517151,710.4284291267395,23306.0,116540.0,117.22936034202576
418.12337851524353,86549.0,432755.0,114.50565838813782,529.3508012294769,22393.0,111978.0,76.06896710395813
405.6175756454468,87501.0,437516.0,97.49314785003662,525.0318920612335,22656.0,113294.0,77.91362452507019
396.12359619140625,83856.0,419293.0,100.57064175605774,740.8976697921753,22818.0,114103.0,114.76686644554138
361.56847500801086,72364.0,361833.0,102.08822727203369,645.8221397399902,20686.0,103442.0,109.16667461395264
372.99389362335205,76259.0,381306.0,100.93150901794434,718.681440114975,20473.0,102376.0,120.1282868385315
395.26859045028687,79055.0,395285.0,115.21266198158264,763.4655327796936,22152.0,110771.0,143.32119917869568
386.3827407360077,79287.0,396447.0,103.0695788860321,676.4382886886597,22188.0,110950.0,103.25715899467468
461.0552337169647,143648.0,359127.0,143.88781476020813,743.4457404613495,23406.0,117044.0,144.78030967712402
384.5893874168396,80237.0,401197.0,100.4268319606781,753.6705839633942,21752.0,108771.0,111.9903039932251
