SMD_Solve_time,SMD_Iter,SMD_Max_Iter,SMD_dual_time,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,FMD_dual_time
382.3611090183258,71509.0,357555.0,118.80833530426025,749.2788009643555,21607.0,108048.0,130.180002450943
442.42013454437256,85896.0,429490.0,130.5470871925354,617.5512800216675,22961.0,114817.0,103.87950086593628
401.952755689621,76553.0,382775.0,120.53439545631409,820.3698279857635,20815.0,104087.0,157.6295461654663
460.87776613235474,85077.0,425397.0,151.95516705513,590.4397904872894,23156.0,115794.0,102.28567934036255
442.1688666343689,85596.0,427990.0,122.38394045829773,620.7930035591125,23224.0,116134.0,106.00276613235474
482.863689661026,140836.0,352097.0,164.78856110572815,808.925936460495,22050.0,110263.0,173.39154839515686
397.13558435440063,73963.0,369826.0,125.65678763389587,745.11780834198,20156.0,100790.0,139.18124079704285
419.8240945339203,82583.0,412926.0,120.66085243225098,876.3924474716187,22914.0,114583.0,147.35957169532776
411.9747664928436,76843.0,384229.0,131.37582755088806,855.7649629116058,21492.0,107474.0,175.85808277130127
519.557169675827,105775.0,528889.0,132.94148778915405,794.1357145309448,22996.0,114990.0,130.96651482582092
466.25794744491577,94019.0,470105.0,123.2765257358551,739.7889935970306,19971.0,99865.0,139.02410745620728
430.2186441421509,82436.0,412194.0,129.77493143081665,854.9904489517212,23224.0,116134.0,152.8027093410492
404.0731375217438,77350.0,386763.0,122.60791659355164,774.0607347488403,22625.0,113138.0,135.74677896499634
420.4650466442108,81358.0,406803.0,124.74952006340027,861.6075649261475,22874.0,114380.0,149.2145960330963
446.662535905838,86343.0,431725.0,131.23503947257996,599.0157883167267,23281.0,116419.0,103.98231983184814
473.45892429351807,96330.0,481662.0,123.12153935432434,711.1328725814819,23312.0,116571.0,111.16250824928284
388.22687578201294,73896.0,369490.0,121.19929647445679,719.4027070999146,21809.0,109056.0,130.62545132637024
482.5617456436157,73855.0,369288.0,151.3723623752594,749.9312291145325,21569.0,107857.0,129.23092555999756
448.5352373123169,80955.0,404786.0,151.71003460884094,903.793684720993,23225.0,116138.0,180.16838335990906
405.11653661727905,76684.0,383434.0,123.56167912483215,792.3754193782806,23290.0,116462.0,129.17317295074463
