SMD_Solve_time,SMD_Iter,SMD_Max_Iter,SMD_dual_time,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,FMD_dual_time
634.8760502338409,149506.0,373771.0,204.310950756073,945.8168914318085,20802.0,104021.0,175.3736801147461
456.49621415138245,81453.0,407277.0,145.4801061153412,1012.8784666061401,22031.0,110165.0,200.033442735672
525.7142953872681,71847.0,359245.0,178.79907774925232,925.7157528400421,20026.0,100142.0,190.75174069404602
484.189546585083,82510.0,412561.0,167.5220010280609,1187.5766003131866,22449.0,112259.0,240.2630729675293
457.15535068511963,79124.0,395631.0,151.65794348716736,987.1457467079163,22271.0,111369.0,247.8643777370453
568.8372685909271,139832.0,349587.0,194.35326075553894,931.2499804496765,20850.0,104263.0,175.230459690094
450.94353675842285,81105.0,405538.0,140.19456791877747,621.0721254348755,21112.0,105571.0,100.32667994499207
547.8213658332825,86964.0,434831.0,169.4500060081482,932.7699739933014,23035.0,115188.0,153.0258505344391
609.5537700653076,163280.0,408205.0,184.40912008285522,883.8003759384155,22591.0,112966.0,161.53758549690247
452.34420919418335,78849.0,394259.0,148.22997760772705,973.8846397399902,22188.0,110950.0,175.79173469543457
485.9286050796509,69471.0,347369.0,187.65485405921936,955.6984324455261,18115.0,90587.0,226.49187779426575
482.0913281440735,85562.0,427824.0,156.05054545402527,656.4727520942688,23063.0,115329.0,114.5689742565155
490.18794894218445,82245.0,411237.0,174.60528230667114,986.6694579124451,23242.0,116224.0,186.85283875465393
461.10861015319824,79722.0,398620.0,153.5857584476471,1005.8338663578033,22828.0,114154.0,200.40135884284973
529.6578593254089,84672.0,423371.0,202.4873571395874,679.5707886219025,23163.0,115825.0,125.81004524230957
490.16609835624695,90734.0,453682.0,146.17314529418945,876.0655488967896,21536.0,107692.0,166.13966584205627
502.3712034225464,89722.0,448624.0,155.37065744400024,825.1201186180115,22824.0,114134.0,164.05070853233337
444.5851676464081,77396.0,386994.0,149.50217175483704,723.413539648056,23192.0,115970.0,116.81707048416138
481.392929315567,84975.0,424889.0,152.30783534049988,673.3038403987885,22649.0,113259.0,121.86347484588623
431.440477848053,78774.0,393883.0,132.29557633399963,949.5538382530212,22128.0,110654.0,191.96770787239075
