SMD_Solve_time,SMD_Iter,SMD_Max_Iter,SMD_dual_time,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,FMD_dual_time
345.92320561408997,78889.0,394455.0,80.22892832756042,615.6594610214233,20592.0,102970.0,95.01338386535645
412.4599325656891,86790.0,433962.0,84.41011190414429,532.9911441802979,20061.0,100317.0,78.48375916481018
363.87530994415283,82938.0,414703.0,80.35983419418335,413.9135150909424,21820.0,109111.0,60.302655935287476
346.2049169540405,78801.0,394015.0,81.93609142303467,616.3892347812653,22092.0,110474.0,91.4718849658966
358.08536744117737,79109.0,395557.0,92.04797673225403,640.5124802589417,22403.0,112025.0,110.11039566993713
321.8770844936371,71758.0,358801.0,77.89375877380371,572.3992581367493,21485.0,107435.0,90.14984893798828
344.56709599494934,78371.0,391868.0,81.62357378005981,569.0622169971466,22759.0,113806.0,78.56739377975464
328.2685134410858,73815.0,369089.0,75.50027704238892,588.1373157501221,19217.0,96099.0,94.54515528678894
436.808354139328,165814.0,414543.0,85.97777152061462,405.5436964035034,21394.0,106982.0,57.825841426849365
416.6867392063141,153008.0,382527.0,93.49558472633362,609.2200152873993,21515.0,107587.0,99.4214141368866
338.08000469207764,74278.0,371404.0,81.77909731864929,591.4783825874329,22032.0,110173.0,93.56734585762024
341.864488363266,77077.0,385396.0,80.56716966629028,567.7651312351227,23438.0,117200.0,81.2112832069397
337.35688853263855,74310.0,371564.0,85.49052214622498,620.8392298221588,20635.0,103185.0,115.86712551116943
362.0459506511688,83602.0,418024.0,81.05979347229004,651.1318159103394,22721.0,113615.0,97.34656262397766
329.5405390262604,76254.0,381282.0,71.64409518241882,372.61808609962463,18955.0,94786.0,53.51448965072632
365.9417214393616,81775.0,408888.0,87.70970129966736,671.7275941371918,23049.0,115255.0,111.64923405647278
450.19774866104126,78314.0,391584.0,124.42727661132812,718.6705403327942,22379.0,111907.0,126.78772521018982
440.98013520240784,162920.0,407306.0,99.2560601234436,609.1370630264282,22227.0,111146.0,93.47907018661499
356.7027232646942,81077.0,405397.0,85.05555200576782,590.8429563045502,21716.0,108591.0,88.17427802085876
388.5202615261078,90814.0,454083.0,80.18526148796082,496.010050535202,23123.0,115626.0,68.12820291519165
