SMD_Solve_time,SMD_Iter,SMD_Max_Iter,SMD_dual_time,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,FMD_dual_time
208.70625114440918,84496.0,422492.0,40.51630163192749,309.6604301929474,23258.0,116302.0,32.1895866394043
