SMD_Solve_time,SMD_Iter,SMD_Max_Iter,SMD_solved,SMD_gap,SMD_dual_time,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,FMD_solved,FMD_gap,FMD_dual_time
232.79911160469055,130158.0,130158.0,1.0,0.007947085448523454,23.507692337036133,153.35343861579895,25320.0,25321.0,1.0,0.003985331417659187,12.167540311813354
228.26322174072266,130158.0,130158.0,1.0,0.006950173873005859,23.51460552215576,154.23870038986206,25320.0,25321.0,1.0,0.003985331417659187,12.261791944503784
238.95039916038513,130158.0,130158.0,1.0,0.007233175361923937,24.202388286590576,155.8593292236328,25320.0,25321.0,1.0,0.003985331417659187,12.24638295173645
228.55286288261414,130158.0,130158.0,1.0,0.006762104951399013,23.316190719604492,154.23260712623596,25320.0,25321.0,1.0,0.003985331417659187,12.623888731002808
234.35080456733704,130158.0,130158.0,1.0,0.006872709645118491,24.154200553894043,153.99884390830994,25320.0,25321.0,1.0,0.003985331417659187,12.310631513595581
235.01787662506104,130158.0,130158.0,1.0,0.007907449713035225,24.09050989151001,157.3974552154541,25320.0,25321.0,1.0,0.003985331417659187,12.571070432662964
234.5490162372589,130158.0,130158.0,1.0,0.006958070964485759,24.76889395713806,153.13128662109375,25320.0,25321.0,1.0,0.003985331417659187,12.732688903808594
234.72251057624817,130158.0,130158.0,1.0,0.007479452950830322,24.096856355667114,152.8006238937378,25320.0,25321.0,1.0,0.003985331417659187,12.326211929321289
234.831955909729,130158.0,130158.0,1.0,0.00782600166539748,24.15475034713745,153.35401439666748,25320.0,25321.0,1.0,0.003985331417659187,12.665723085403442
234.15630650520325,130158.0,130158.0,1.0,0.006851092547793043,26.054579973220825,153.9162609577179,25320.0,25321.0,1.0,0.003985331417659187,12.76929497718811
232.02451014518738,130158.0,130158.0,1.0,0.0072381182121115314,23.540817737579346,153.49440789222717,25320.0,25321.0,1.0,0.003985331417659187,12.443347215652466
230.06421613693237,130158.0,130158.0,1.0,0.007271892553362455,23.20749282836914,160.72496247291565,25320.0,25321.0,1.0,0.003985331417659187,12.250111818313599
231.20714735984802,130158.0,130158.0,1.0,0.007613258916873561,24.32055425643921,158.30691528320312,25320.0,25321.0,1.0,0.003985331417659187,12.294498682022095
228.47264909744263,130158.0,130158.0,1.0,0.0086215326483318,25.642282724380493,154.5197913646698,25320.0,25321.0,1.0,0.003985331417659187,12.619235277175903
231.59596586227417,130158.0,130158.0,1.0,0.008034685956901745,23.277977228164673,156.17325711250305,25320.0,25321.0,1.0,0.003985331417659187,12.296075582504272
229.42352056503296,130158.0,130158.0,1.0,0.008837400819487008,23.685688495635986,153.39544463157654,25320.0,25321.0,1.0,0.003985331417659187,12.513195991516113
237.48012256622314,130158.0,130158.0,1.0,0.008187344610532214,24.424198389053345,157.7250692844391,25320.0,25321.0,1.0,0.003985331417659187,12.344389915466309
227.08806586265564,130158.0,130158.0,1.0,0.007300079128482406,22.31145477294922,152.9952003955841,25320.0,25321.0,1.0,0.003985331417659187,12.647496700286865
235.14869260787964,130158.0,130158.0,1.0,0.007437936371897547,22.953673362731934,153.82325506210327,25320.0,25321.0,1.0,0.003985331417659187,12.256242036819458
230.04205751419067,130158.0,130158.0,1.0,0.008985785966833262,23.36401104927063,156.13064122200012,25320.0,25321.0,1.0,0.003985331417659187,12.702677965164185
