SMD_Solve_time,SMD_Iter,SMD_Max_Iter,SMD_solved,SMD_gap,SMD_dual_time,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,FMD_solved,FMD_gap,FMD_dual_time
253.0497477054596,128547.0,128547.0,1.0,0.006672915146048501,51.250744581222534,317.73331236839294,25262.0,25263.0,1.0,0.0033723464248706578,24.76457715034485
262.57068157196045,128547.0,128547.0,1.0,0.006585861166418509,51.307178020477295,314.0231463909149,25262.0,25263.0,1.0,0.0033723464248706578,24.134164571762085
249.95442605018616,128547.0,128547.0,1.0,0.005961344041466858,48.14203381538391,317.1078083515167,25262.0,25263.0,1.0,0.0033723464248706578,24.8153715133667
251.1161835193634,128547.0,128547.0,1.0,0.006311731478099887,45.96292233467102,319.33837485313416,25262.0,25263.0,1.0,0.0033723464248706578,25.006742000579834
242.1888837814331,128547.0,128547.0,1.0,0.007009821718299614,46.96035194396973,309.52975964546204,25262.0,25263.0,1.0,0.0033723464248706578,25.02115559577942
269.8965482711792,128547.0,128547.0,1.0,0.006548842322188414,53.72321653366089,318.9069182872772,25262.0,25263.0,1.0,0.0033723464248706578,24.68025255203247
248.43660616874695,128547.0,128547.0,1.0,0.005908143923938264,46.935643672943115,317.7007999420166,25262.0,25263.0,1.0,0.0033723464248706578,24.671125411987305
253.00374817848206,128547.0,128547.0,1.0,0.006291877579146489,45.133012771606445,315.7136604785919,25262.0,25263.0,1.0,0.0033723464248706578,24.565107345581055
253.20736241340637,128547.0,128547.0,1.0,0.006052792181048136,46.99879288673401,316.9259099960327,25262.0,25263.0,1.0,0.0033723464248706578,25.152475595474243
264.90745186805725,128547.0,128547.0,1.0,0.005842554602618517,60.894519329071045,329.9890537261963,25262.0,25263.0,1.0,0.0033723464248706578,25.228796243667603
247.48112797737122,128547.0,128547.0,1.0,0.006393441178622665,44.57774829864502,322.82632637023926,25262.0,25263.0,1.0,0.0033723464248706578,25.09471869468689
253.75358986854553,128547.0,128547.0,1.0,0.006117160731435881,46.247385025024414,318.37191820144653,25262.0,25263.0,1.0,0.0033723464248706578,24.78842830657959
251.67734217643738,128547.0,128547.0,1.0,0.006979911413063887,44.482115030288696,322.7628650665283,25262.0,25263.0,1.0,0.0033723464248706578,24.58201766014099
246.9702582359314,128547.0,128547.0,1.0,0.006671173058171734,45.401423931121826,314.54275918006897,25262.0,25263.0,1.0,0.0033723464248706578,24.918927669525146
262.2591185569763,128547.0,128547.0,1.0,0.007426296284357731,52.78724527359009,328.3413498401642,25262.0,25263.0,1.0,0.0033723464248706578,24.618921279907227
255.46047711372375,128547.0,128547.0,1.0,0.006509410861909759,51.17899489402771,314.767049074173,25262.0,25263.0,1.0,0.0033723464248706578,24.961265087127686
249.13185286521912,128547.0,128547.0,1.0,0.006045272345985224,47.251848220825195,315.1360683441162,25262.0,25263.0,1.0,0.0033723464248706578,24.871440172195435
254.98228549957275,128547.0,128547.0,1.0,0.005815058369936482,51.863564014434814,324.9164230823517,25262.0,25263.0,1.0,0.0033723464248706578,24.910542011260986
246.56260085105896,128547.0,128547.0,1.0,0.00575639483053348,47.07127094268799,325.8999924659729,25262.0,25263.0,1.0,0.0033723464248706578,24.83742642402649
258.9199547767639,128547.0,128547.0,1.0,0.005941170307587583,53.98708510398865,329.945344209671,25262.0,25263.0,1.0,0.0033723464248706578,24.741098165512085
