SMD_Solve_time,SMD_Iter,SMD_Max_Iter,SMD_solved,SMD_gap,SMD_dual_time,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,FMD_solved,FMD_gap,FMD_dual_time
186.41685819625854,122488.0,122488.0,1.0,0.007687517756570415,17.771263360977173,133.65506601333618,22687.0,22688.0,1.0,0.0036798771337213376,6.381858587265015
187.98179173469543,122488.0,122488.0,1.0,0.0074329926949048206,18.64711284637451,133.45570969581604,22687.0,22688.0,1.0,0.0036798771337213376,6.146285772323608
184.35145950317383,122488.0,122488.0,1.0,0.007404977538633187,17.564617156982422,135.97142958641052,22687.0,22688.0,1.0,0.0036798771337213376,6.401231050491333
187.4504451751709,122488.0,122488.0,1.0,0.007359581148596944,18.670028924942017,137.47951745986938,22687.0,22688.0,1.0,0.0036798771337213376,6.532622337341309
185.19849681854248,122488.0,122488.0,1.0,0.007057647845012921,18.04245400428772,136.03829097747803,22687.0,22688.0,1.0,0.0036798771337213376,6.69024658203125
186.54232239723206,122488.0,122488.0,1.0,0.007258756089043812,18.338727474212646,133.85243439674377,22687.0,22688.0,1.0,0.0036798771337213376,6.219186067581177
188.44382452964783,122488.0,122488.0,1.0,0.007613452089480374,18.83012366294861,139.5809223651886,22687.0,22688.0,1.0,0.0036798771337213376,6.676170349121094
189.68056225776672,122488.0,122488.0,1.0,0.007471975288148865,19.214709520339966,139.0824146270752,22687.0,22688.0,1.0,0.0036798771337213376,6.207142114639282
185.35242748260498,122488.0,122488.0,1.0,0.006618431109562256,17.579291105270386,135.9123637676239,22687.0,22688.0,1.0,0.0036798771337213376,6.6294121742248535
190.13073778152466,122488.0,122488.0,1.0,0.006777272390193351,17.774547576904297,138.0097849369049,22687.0,22688.0,1.0,0.0036798771337213376,6.679603099822998
186.1966872215271,122488.0,122488.0,1.0,0.006806442570986969,17.692631244659424,136.7321653366089,22687.0,22688.0,1.0,0.0036798771337213376,6.3665690422058105
184.51983547210693,122488.0,122488.0,1.0,0.0074412155609164116,18.18868327140808,133.99218010902405,22687.0,22688.0,1.0,0.0036798771337213376,6.117088079452515
189.4104506969452,122488.0,122488.0,1.0,0.00752829072467559,18.901686906814575,142.12980151176453,22687.0,22688.0,1.0,0.0036798771337213376,6.2459330558776855
186.61410784721375,122488.0,122488.0,1.0,0.006549627708298887,17.383766651153564,135.74184370040894,22687.0,22688.0,1.0,0.0036798771337213376,6.183537721633911
184.66561007499695,122488.0,122488.0,1.0,0.006495238593249637,17.35430669784546,135.2553997039795,22687.0,22688.0,1.0,0.0036798771337213376,6.147899389266968
184.48137879371643,122488.0,122488.0,1.0,0.0064540202756094775,18.269148588180542,132.67652344703674,22687.0,22688.0,1.0,0.0036798771337213376,6.499425888061523
186.43920016288757,122488.0,122488.0,1.0,0.007172912973173094,17.748368501663208,139.6587519645691,22687.0,22688.0,1.0,0.0036798771337213376,6.548173666000366
192.29748129844666,122488.0,122488.0,1.0,0.00834911173234442,20.063409566879272,133.40750741958618,22687.0,22688.0,1.0,0.0036798771337213376,6.189258337020874
192.57706308364868,122488.0,122488.0,1.0,0.007935840883398597,19.54987645149231,135.58527421951294,22687.0,22688.0,1.0,0.0036798771337213376,6.104896545410156
183.50774955749512,122488.0,122488.0,1.0,0.006252433731872321,17.72517991065979,135.83897185325623,22687.0,22688.0,1.0,0.0036798771337213376,6.519693374633789
