SMD_Solve_time,SMD_Iter,SMD_Max_Iter,SMD_solved,SMD_gap,SMD_dual_time,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,FMD_solved,FMD_gap,FMD_dual_time
237.31597232818604,129679.0,129679.0,1.0,0.008365944912060296,28.39411950111389,183.57617020606995,25305.0,25306.0,1.0,0.0035875429569439746,14.978573560714722
237.38242292404175,129679.0,129679.0,1.0,0.0077722923966249205,28.093477487564087,178.6527647972107,25305.0,25306.0,1.0,0.0035875429569439746,14.603957891464233
237.69372296333313,129679.0,129679.0,1.0,0.00732708356914466,29.79504132270813,186.02798652648926,25305.0,25306.0,1.0,0.0035875429569439746,14.838610172271729
241.37053728103638,129679.0,129679.0,1.0,0.007001430233880099,31.386232614517212,187.06773614883423,25305.0,25306.0,1.0,0.0035875429569439746,15.188718795776367
238.38738536834717,129679.0,129679.0,1.0,0.00738640969210308,28.779139518737793,181.21592664718628,25305.0,25306.0,1.0,0.0035875429569439746,15.308571100234985
242.31892251968384,129679.0,129679.0,1.0,0.007007276910657591,29.078830242156982,186.8400206565857,25305.0,25306.0,1.0,0.0035875429569439746,14.72514820098877
238.46758341789246,129679.0,129679.0,1.0,0.007637094871501542,28.067646503448486,180.46939492225647,25305.0,25306.0,1.0,0.0035875429569439746,14.958446979522705
236.86513352394104,129679.0,129679.0,1.0,0.007317856808776016,28.9633948802948,182.66413807868958,25305.0,25306.0,1.0,0.0035875429569439746,15.11170506477356
242.8415448665619,129679.0,129679.0,1.0,0.006665839859844869,28.318965911865234,180.73672008514404,25305.0,25306.0,1.0,0.0035875429569439746,15.281189680099487
236.730806350708,129679.0,129679.0,1.0,0.0073608532856875575,28.434377670288086,187.09011507034302,25305.0,25306.0,1.0,0.0035875429569439746,15.27632212638855
238.93510150909424,129679.0,129679.0,1.0,0.006688448083445105,28.145044088363647,181.92913579940796,25305.0,25306.0,1.0,0.0035875429569439746,15.187668085098267
239.3684163093567,129679.0,129679.0,1.0,0.007874504652153898,27.171319484710693,181.4732584953308,25305.0,25306.0,1.0,0.0035875429569439746,15.028831481933594
237.30813026428223,129679.0,129679.0,1.0,0.007079358182786884,29.914060592651367,178.9405074119568,25305.0,25306.0,1.0,0.0035875429569439746,14.81490683555603
238.44491910934448,129679.0,129679.0,1.0,0.006785942354018457,27.843674182891846,181.36771655082703,25305.0,25306.0,1.0,0.0035875429569439746,15.051641702651978
237.19628858566284,129679.0,129679.0,1.0,0.0066339223076088555,29.112418174743652,181.37872004508972,25305.0,25306.0,1.0,0.0035875429569439746,14.787775993347168
246.27357482910156,129679.0,129679.0,1.0,0.0070412976786573545,30.300995588302612,189.53099608421326,25305.0,25306.0,1.0,0.0035875429569439746,15.153357028961182
239.6171772480011,129679.0,129679.0,1.0,0.006567021605030025,28.06352424621582,180.77353644371033,25305.0,25306.0,1.0,0.0035875429569439746,15.044292688369751
239.35168862342834,129679.0,129679.0,1.0,0.008251807284594237,29.468971252441406,191.47114062309265,25305.0,25306.0,1.0,0.0035875429569439746,15.308687925338745
245.43221712112427,129679.0,129679.0,1.0,0.009278921332493952,30.189100980758667,180.42641711235046,25305.0,25306.0,1.0,0.0035875429569439746,14.788982629776001
244.14821982383728,129679.0,129679.0,1.0,0.007052820383653249,28.42921781539917,184.84431409835815,25305.0,25306.0,1.0,0.0035875429569439746,14.820369958877563
