SMD_Solve_time,SMD_Iter,SMD_Max_Iter,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,SMD_Dual_Solve_time,FMD_Dual_Solve_time
300.1734199523926,159388.0,227716.0,227.05219149589539,43926.0,51696.0,17.233555555343628,1.0301845073699951
327.83284544944763,156544.0,240858.0,242.57216715812683,46221.0,54380.0,18.210036993026733,1.0448496341705322
303.5413272380829,160774.0,229691.0,220.09958362579346,42894.0,53634.0,16.426637887954712,0.9736847877502441
296.998153924942,159640.0,228074.0,225.59228444099426,43892.0,51646.0,16.553006172180176,1.023076057434082
312.91463136672974,166836.0,238342.0,246.7887876033783,46901.0,55181.0,16.88824439048767,1.050743579864502
299.308833360672,161040.0,230071.0,239.13229727745056,45609.0,53665.0,16.390243530273438,1.0385854244232178
279.8213269710541,151032.0,232370.0,224.64963102340698,42974.0,53732.0,15.2305748462677,0.9548017978668213
340.9655261039734,183553.0,244752.0,261.2663085460663,49912.0,55462.0,19.144492149353027,1.074955940246582
335.612863779068,161754.0,231092.0,249.60599040985107,47802.0,56259.0,18.395890951156616,1.0359101295471191
359.67791652679443,171838.0,229131.0,236.5042667388916,45524.0,53571.0,18.453999280929565,1.0201747417449951
339.3120939731598,162272.0,231824.0,242.76801896095276,46153.0,54310.0,19.768571138381958,1.0345408916473389
322.1506624221802,168670.0,240960.0,242.30299997329712,46901.0,55196.0,17.081634044647217,1.0319545269012451
308.59289145469666,165758.0,236803.0,256.87922620773315,49264.0,54759.0,16.695050954818726,1.1044633388519287
380.174941778183,180523.0,240705.0,249.4145016670227,47158.0,52400.0,20.038618326187134,1.129967212677002
351.07754135131836,185310.0,231658.0,251.11615180969238,49480.0,54998.0,18.671502351760864,1.1069715023040771
296.4875831604004,160410.0,229167.0,218.7154185771942,42382.0,52990.0,16.097891330718994,1.008681058883667
297.6465356349945,160018.0,228605.0,233.78486156463623,44606.0,52486.0,16.186258554458618,1.0368318557739258
310.4401648044586,165674.0,236693.0,222.79586362838745,43966.0,54962.0,16.755239725112915,0.9855360984802246
281.7127013206482,153177.0,235673.0,232.99717211723328,45235.0,53236.0,15.3038010597229,1.018923282623291
296.1869173049927,159234.0,227494.0,252.902818441391,45082.0,53048.0,16.01226234436035,1.1189546585083008
