SMD_Solve_time,SMD_Iter,SMD_Max_Iter,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,SMD_Dual_Solve_time,FMD_Dual_Solve_time
353.6830430030823,131074.0,238339.0,787.2553918361664,48057.0,56548.0,29.59337282180786,2.243062734603882
375.1540856361389,139618.0,232700.0,685.9336333274841,46119.0,54263.0,31.213236093521118,2.1804184913635254
375.7872188091278,141610.0,236030.0,762.1760213375092,48742.0,54177.0,31.41209363937378,2.3324828147888184
353.73383831977844,131877.0,239796.0,773.1954975128174,48941.0,57595.0,29.373347759246826,2.265301465988159
403.3262438774109,148679.0,228745.0,846.6404089927673,50938.0,56611.0,34.2670361995697,2.1940886974334717
374.4510848522186,139654.0,232777.0,873.782933473587,50488.0,56119.0,31.316004276275635,2.4100446701049805
386.5150179862976,143422.0,239053.0,709.1616644859314,44473.0,59310.0,32.36634373664856,1.9036340713500977
416.9965102672577,155426.0,239127.0,844.220582485199,55258.0,61407.0,34.943195104599,2.2992334365844727
412.02073407173157,137518.0,229208.0,734.3375351428986,43022.0,53794.0,37.78764724731445,2.146010637283325
345.02480030059814,126091.0,229270.0,681.9762437343597,43614.0,54532.0,27.959495782852173,2.0777909755706787
378.03706526756287,141994.0,236664.0,729.672176361084,45262.0,56583.0,31.524943113327026,1.9196345806121826
398.64255952835083,148263.0,228102.0,762.3727622032166,46000.0,54130.0,33.001999616622925,2.0456600189208984
447.0753469467163,166822.0,238335.0,819.8889608383179,51136.0,56837.0,37.117717027664185,2.408374071121216
372.98146986961365,140866.0,234796.0,700.0344929695129,45198.0,56509.0,31.27860450744629,2.1259653568267822
362.43189573287964,135598.0,226008.0,659.0404140949249,40963.0,54623.0,30.157790660858154,1.940725326538086
348.7183585166931,129622.0,235692.0,750.3537890911102,46442.0,54654.0,28.831858158111572,2.202300548553467
348.65336775779724,130810.0,237844.0,729.5232238769531,45646.0,57071.0,29.04811668395996,2.1222519874572754
366.9679820537567,138130.0,230221.0,690.3115637302399,44478.0,55615.0,31.180612325668335,2.1107358932495117
374.39726972579956,139150.0,231922.0,784.4879386425018,46102.0,54248.0,31.29272770881653,2.2121901512145996
340.65306401252747,126069.0,229234.0,720.2728757858276,42913.0,57220.0,28.28841543197632,2.0028135776519775
