SMD_Solve_time,SMD_Iter,SMD_Max_Iter,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,SMD_Dual_Solve_time,FMD_Dual_Solve_time
408.3462450504303,158926.0,227053.0,533.4045100212097,48329.0,56873.0,29.635243892669678,1.6128177642822266
412.51328682899475,162524.0,232191.0,544.2922015190125,49757.0,58544.0,26.659724950790405,1.6805059909820557
433.75014209747314,161320.0,230475.0,493.8878891468048,47428.0,55817.0,22.36039423942566,1.4046332836151123
405.81533908843994,147808.0,227415.0,512.0846235752106,47392.0,52665.0,27.95896029472351,1.6232218742370605
357.1000120639801,152345.0,234397.0,489.7922682762146,45473.0,53517.0,21.315943956375122,1.5479607582092285
352.9405496120453,153424.0,236050.0,469.3662040233612,42238.0,56325.0,21.229203939437866,1.4032859802246094
335.68693709373474,142966.0,238299.0,488.08002281188965,44494.0,55630.0,19.908201932907104,1.340348720550537
381.9291708469391,145150.0,241925.0,511.04865431785583,46462.0,58095.0,22.987242698669434,1.616196632385254
353.58963656425476,152605.0,234785.0,460.27463841438293,42622.0,53298.0,21.100871324539185,1.4664695262908936
337.21669363975525,143962.0,239945.0,471.3846912384033,43518.0,54400.0,19.962793827056885,1.4711413383483887
380.9521403312683,164554.0,235094.0,526.7637577056885,48091.0,56591.0,22.91911005973816,1.5857343673706055
356.6742136478424,152488.0,234614.0,491.9013786315918,46765.0,55025.0,21.417972087860107,1.5628700256347656
358.0555911064148,153164.0,235654.0,512.3464465141296,46119.0,54271.0,21.333669900894165,1.6076490879058838
360.75232577323914,155998.0,240013.0,515.4206209182739,47003.0,55302.0,21.68310546875,1.5731415748596191
346.37035846710205,149251.0,229629.0,499.1767785549164,46170.0,54321.0,20.677218198776245,1.552765130996704
381.59986901283264,164638.0,235200.0,513.3531098365784,44558.0,55708.0,23.019370794296265,1.5979945659637451
375.4890742301941,160438.0,229205.0,433.208535194397,42910.0,53646.0,22.402583360671997,1.4408507347106934
416.91840863227844,179818.0,239762.0,556.7392392158508,50046.0,58896.0,25.162216901779175,1.6489641666412354
413.46804094314575,146963.0,226101.0,492.3628361225128,46323.0,54513.0,20.573180198669434,1.496293067932129
393.2848310470581,151422.0,232969.0,538.3068127632141,47342.0,59192.0,23.990434885025024,1.6450250148773193
