SMD_Solve_time,SMD_Iter,SMD_Max_Iter,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,SMD_Dual_Solve_time,FMD_Dual_Solve_time
375.3858337402344,144046.0,240095.0,634.090882062912,45082.0,53040.0,27.489224910736084,1.93681001663208
396.65581607818604,154139.0,237141.0,690.7538876533508,46816.0,55087.0,29.3931303024292,1.9687631130218506
354.3747446537018,134962.0,224940.0,654.8437082767487,45745.0,53829.0,26.175476551055908,1.9425745010375977
404.53511810302734,155010.0,238484.0,621.9581875801086,48499.0,57079.0,30.01848268508911,1.986640453338623
420.254341840744,161726.0,231058.0,726.9667391777039,50975.0,53669.0,31.196781396865845,2.153313159942627
367.2645261287689,139966.0,233283.0,642.3476781845093,44263.0,59029.0,26.76620841026306,1.8081085681915283
387.9573278427124,142174.0,236975.0,720.3074297904968,47694.0,59630.0,28.18911600112915,1.9570832252502441
405.382860660553,155894.0,239840.0,732.7121951580048,52468.0,58306.0,30.161573886871338,2.152595281600952
343.2334129810333,131008.0,238201.0,594.8965802192688,42148.0,56208.0,25.070386171340942,1.7567808628082275
361.67455315589905,139786.0,232986.0,671.6979477405548,46590.0,58248.0,26.775156497955322,1.9162356853485107
395.3625838756561,151383.0,232915.0,641.0368568897247,47037.0,55345.0,29.32068920135498,1.9981317520141602
413.18011593818665,148757.0,228864.0,705.9910202026367,46238.0,54407.0,31.558654308319092,1.9778633117675781
422.71133279800415,151136.0,232522.0,646.1438219547272,46187.0,54345.0,38.88363194465637,1.735736608505249
445.5907289981842,150122.0,230967.0,662.3638796806335,45762.0,53849.0,36.38647794723511,1.83095383644104
417.08120799064636,137566.0,229286.0,671.5581419467926,46646.0,54892.0,34.5535888671875,1.7450635433197021
430.77579283714294,161810.0,231165.0,628.4889841079712,44776.0,52688.0,32.14297819137573,1.9214067459106445
433.4281129837036,167718.0,239603.0,696.2284889221191,50930.0,59927.0,32.51041054725647,2.0577352046966553
421.4952745437622,154165.0,237198.0,701.4638810157776,47156.0,55494.0,32.35762548446655,1.9786157608032227
444.67111897468567,151721.0,233433.0,732.372120141983,49842.0,58650.0,35.13955903053284,2.010939359664917
409.7260088920593,153073.0,235507.0,753.211991071701,50692.0,59646.0,30.778395652770996,2.072702407836914
