SMD_Solve_time,SMD_Iter,SMD_Max_Iter,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,SMD_Dual_Solve_time,FMD_Dual_Solve_time
388.58499789237976,144298.0,222001.0,784.9584698677063,46136.0,54298.0,35.15483784675598,2.255013942718506
344.2138674259186,126146.0,229376.0,787.9516053199768,45762.0,53841.0,30.928123712539673,2.2132675647735596
399.29414987564087,148126.0,246898.0,813.5997712612152,47470.0,59357.0,36.13873624801636,2.246450424194336
340.582364320755,124375.0,226144.0,688.813150882721,42686.0,53365.0,30.742834329605103,2.0708653926849365
375.29228353500366,137458.0,229103.0,797.4170467853546,44270.0,55341.0,33.6204400062561,2.131587266921997
319.60532236099243,116688.0,233395.0,809.5860130786896,47632.0,56040.0,28.64175820350647,2.2804715633392334
370.1614999771118,136018.0,226710.0,742.7813050746918,44062.0,55095.0,33.66061615943909,2.1444756984710693
386.16674613952637,141526.0,235883.0,869.0961227416992,50704.0,56349.0,34.49685001373291,2.410835027694702
315.4637780189514,115428.0,230861.0,779.3814585208893,44158.0,55200.0,28.24471426010132,2.120518684387207
350.7771689891815,129677.0,235796.0,826.7667481899261,47438.0,59317.0,31.56367254257202,2.2154691219329834
350.30146503448486,128346.0,233370.0,793.275571346283,45278.0,56615.0,31.4454927444458,2.1794700622558594
410.04278564453125,151513.0,233119.0,802.4212324619293,48771.0,57392.0,36.977468729019165,2.33504319190979
353.4688551425934,130942.0,238091.0,719.9890213012695,42606.0,53275.0,31.837166786193848,2.0906264781951904
377.87205243110657,139258.0,232108.0,757.8991858959198,46272.0,54442.0,34.07089114189148,1.9437906742095947
381.00031661987305,139114.0,231865.0,740.2558438777924,43582.0,54482.0,34.49267363548279,2.1127240657806396
389.6912658214569,144502.0,240853.0,877.1322283744812,54619.0,64263.0,35.16816473007202,2.4979066848754883
374.6363470554352,137278.0,228816.0,847.9032006263733,49408.0,54907.0,33.60656523704529,2.3848283290863037
388.12405371665955,141970.0,236638.0,795.6299133300781,47666.0,56087.0,34.73310399055481,2.2749812602996826
357.4675750732422,127906.0,232571.0,780.6580786705017,45116.0,53099.0,31.320976734161377,2.206267833709717
349.3426797389984,128324.0,233330.0,756.7225863933563,45470.0,56845.0,31.608203411102295,2.173107385635376
