SMD_Solve_time,SMD_Iter,SMD_Max_Iter,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,SMD_Dual_Solve_time,FMD_Dual_Solve_time
371.26364064216614,131074.0,238334.0,660.0162651538849,46867.0,55150.0,25.60374402999878,1.9333374500274658
373.9327783584595,147236.0,226534.0,628.8599364757538,46578.0,54802.0,26.68528151512146,1.9349935054779053
349.6919934749603,135274.0,225478.0,638.3352313041687,43678.0,54615.0,24.584724187850952,1.8060886859893799
354.52349972724915,138718.0,231200.0,561.7217297554016,39493.0,52661.0,25.199910640716553,1.6526973247528076
357.03086709976196,136822.0,228041.0,632.0640335083008,42334.0,52931.0,25.086204051971436,1.788175344467163
386.1429274082184,151097.0,232473.0,621.0953025817871,45847.0,53958.0,27.365707397460938,1.8939740657806396
390.0578291416168,152345.0,234385.0,707.9054660797119,49264.0,57962.0,27.796440839767456,2.0003161430358887
356.89921045303345,138502.0,230857.0,665.8429107666016,48363.0,56907.0,25.1598482131958,1.9650030136108398
351.13622546195984,137722.0,229544.0,609.5556983947754,42302.0,52884.0,25.009851694107056,1.7795429229736328
381.63093733787537,151721.0,233433.0,646.5354187488556,45694.0,53763.0,27.441088676452637,1.9204649925231934
399.10454177856445,157750.0,225362.0,678.1923763751984,48436.0,53829.0,28.895402669906616,2.0213706493377686
359.0540099143982,140818.0,234705.0,622.967743396759,45550.0,56954.0,25.396639823913574,1.8464593887329102
359.1924469470978,143158.0,238608.0,617.4439384937286,45486.0,56876.0,25.824553728103638,1.7062346935272217
381.9357979297638,149966.0,230720.0,686.664000749588,46663.0,54904.0,27.175838708877563,1.9311022758483887
384.1363101005554,150551.0,231639.0,604.0285620689392,44446.0,55563.0,27.28262996673584,1.8160231113433838
359.86046385765076,142354.0,237273.0,618.3826892375946,45182.0,56494.0,25.787060737609863,1.8355746269226074
497.85693407058716,169230.0,241773.0,676.8158345222473,49696.0,55232.0,33.893476247787476,1.6867709159851074
433.09724855422974,151799.0,233556.0,638.8161344528198,45118.0,56400.0,31.680925369262695,1.6266396045684814
391.06976318359375,125277.0,227780.0,576.8668446540833,43582.0,54494.0,28.221665859222412,1.5670950412750244
357.6304340362549,139366.0,232286.0,594.2162141799927,44942.0,56196.0,24.949878215789795,1.8157708644866943
