SMD_Solve_time,SMD_Iter,SMD_Max_Iter,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,SMD_Dual_Solve_time,FMD_Dual_Solve_time
362.60506415367126,138262.0,230446.0,660.9259519577026,42178.0,56240.0,28.031625032424927,1.841350793838501
374.24460649490356,142978.0,238301.0,661.2553515434265,45502.0,56884.0,29.008371829986572,1.9501137733459473
388.1063885688782,150616.0,231723.0,755.8010656833649,48159.0,56669.0,30.245726823806763,2.109109401702881
400.77845430374146,151513.0,233114.0,758.3882820606232,48958.0,54400.0,30.447086095809937,2.1606853008270264
350.9913444519043,133942.0,223241.0,646.7977161407471,43926.0,51696.0,27.17383909225464,1.9793567657470703
363.29094791412354,137974.0,229962.0,723.1319663524628,44725.0,52623.0,27.90196394920349,2.0097968578338623
393.5263624191284,150811.0,232033.0,706.690535068512,47445.0,55825.0,30.459973335266113,2.0495822429656982
355.87654399871826,136138.0,226902.0,653.2588205337524,42206.0,52775.0,27.441565990447998,1.8962337970733643
377.34744596481323,144334.0,240579.0,718.5540430545807,47105.0,55435.0,29.106913328170776,2.0532007217407227
364.69077372550964,139006.0,231683.0,725.5485150814056,48822.0,57458.0,28.013562440872192,2.0913078784942627
392.45966267585754,152189.0,234147.0,766.7252948284149,50506.0,56134.0,30.590097665786743,2.1894173622131348
348.9957551956177,133930.0,223222.0,699.913491487503,45390.0,56748.0,27.811734676361084,1.714733362197876
437.85414814949036,162706.0,232444.0,843.23841547966,52720.0,58591.0,33.01189708709717,2.3119208812713623
401.51766538619995,153697.0,236469.0,862.766273021698,53188.0,59119.0,31.290435075759888,2.2885894775390625
401.6481897830963,155777.0,239666.0,831.7250580787659,52222.0,61442.0,31.130693912506104,2.2040741443634033
416.03597354888916,142462.0,237440.0,698.0433881282806,46046.0,57571.0,33.594825983047485,1.9775457382202148
425.19515228271484,152098.0,234013.0,727.1762731075287,49480.0,54990.0,33.98012113571167,2.1580655574798584
361.40510058403015,138262.0,230441.0,711.05251288414,47166.0,58974.0,27.817742586135864,2.0049257278442383
360.7825736999512,138454.0,230760.0,667.357545375824,45278.0,56603.0,27.891355991363525,1.957200527191162
335.69885301589966,128522.0,233697.0,714.0848209857941,44078.0,55111.0,25.891607522964478,1.9435632228851318
