SMD_Solve_time,SMD_Iter,SMD_Max_Iter,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,SMD_Dual_Solve_time,FMD_Dual_Solve_time
603.9129204750061,178540.0,255071.0,1060.871388912201,57662.0,67857.0,45.09525108337402,2.757671356201172
554.3589179515839,163005.0,250784.0,1057.5249128341675,55061.0,64782.0,38.20719528198242,2.8488409519195557
557.921573638916,165995.0,255391.0,1152.9178302288055,59362.0,65970.0,38.78886866569519,2.95521879196167
651.0083003044128,198448.0,264618.0,1301.218979358673,65266.0,72525.0,46.76590156555176,3.1568920612335205
596.0100576877594,181116.0,258758.0,1207.4449939727783,60100.0,66798.0,42.413456201553345,3.0690455436706543
566.7887091636658,168855.0,259784.0,1144.0448017120361,56370.0,66325.0,39.65823197364807,2.842862367630005
599.6740498542786,181256.0,258956.0,1126.232727766037,60334.0,67048.0,43.10183525085449,2.967909336090088
578.987694978714,175278.0,250415.0,1030.3544101715088,56234.0,66169.0,41.7404043674469,2.7801663875579834
646.6033713817596,196468.0,261979.0,1276.4849376678467,66022.0,73365.0,46.11584138870239,3.170257091522217
569.975063085556,174270.0,248967.0,1083.3433878421783,55333.0,65115.0,40.712634801864624,2.7899482250213623
550.0166459083557,168270.0,258889.0,1022.0573501586914,57203.0,67310.0,39.08645939826965,2.8400371074676514
669.5810503959656,203173.0,270913.0,1273.2657742500305,64088.0,75400.0,47.749603509902954,3.1820788383483887
616.5283563137054,181984.0,259988.0,1129.8540952205658,60858.0,71619.0,42.81510353088379,3.0189034938812256
625.1092875003815,188533.0,251388.0,1188.2723596096039,61414.0,68244.0,44.59427571296692,3.0306572914123535
628.9929051399231,185372.0,264833.0,1276.8867344856262,61972.0,68865.0,44.57842016220093,3.0618834495544434
614.5629019737244,182474.0,260698.0,1110.1523599624634,59719.0,70275.0,43.70171904563904,2.888631582260132
636.6456022262573,186142.0,265930.0,1130.4838123321533,59515.0,70036.0,47.481520891189575,2.8817825317382812
631.6309306621552,175680.0,270290.0,1174.34707903862,58937.0,69341.0,52.40526008605957,2.7699673175811768
553.4890186786652,164643.0,253306.0,1118.385053396225,57747.0,67946.0,39.086289405822754,2.939098596572876
619.3677837848663,183790.0,262579.0,1187.1970965862274,59838.0,70411.0,44.50541377067566,2.9334628582000732
