SMD_Solve_time,SMD_Iter,SMD_Max_Iter,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,SMD_Dual_Solve_time,FMD_Dual_Solve_time
438.5481610298157,200503.0,267345.0,329.14572954177856,59753.0,70306.0,14.304511308670044,1.357560634613037
454.379677772522,207742.0,259683.0,366.9646165370941,61702.0,68567.0,14.825120210647583,1.6192083358764648
427.76140427589417,189298.0,252410.0,284.67013001441956,51230.0,64040.0,13.648355960845947,1.2476396560668945
427.91551089286804,194473.0,259314.0,305.9176275730133,54908.0,64615.0,13.942837476730347,1.3313467502593994
429.70006108283997,194863.0,259830.0,328.8041639328003,55741.0,65583.0,13.982507705688477,1.5174996852874756
452.038622379303,194953.0,259956.0,306.58274817466736,56183.0,66111.0,14.123920440673828,1.3700096607208252
456.708713054657,205198.0,256502.0,336.6929669380188,59164.0,65759.0,14.733445167541504,1.4824728965759277
447.32061767578125,199774.0,249727.0,313.098694562912,54126.0,63688.0,14.364360332489014,1.4231159687042236
431.91009736061096,194983.0,259995.0,296.9463195800781,52270.0,65341.0,13.981308698654175,1.308701992034912
445.6121256351471,194713.0,259625.0,333.85997772216797,58876.0,65431.0,14.24787974357605,1.4439666271209717
452.6366412639618,198073.0,264116.0,331.66540908813477,58410.0,68732.0,14.342833518981934,1.3864319324493408
466.74660325050354,208750.0,260946.0,330.41399693489075,59686.0,66329.0,14.897063970565796,1.449974775314331
435.07011914253235,195583.0,260796.0,316.74837946891785,56438.0,66411.0,14.092264413833618,1.345916509628296
411.5183792114258,184364.0,263398.0,299.8617594242096,53752.0,63251.0,13.224618434906006,1.3425593376159668
469.4709041118622,211486.0,264376.0,328.5643742084503,57696.0,67896.0,15.170459508895874,1.3665969371795654
472.9567232131958,217342.0,271688.0,334.7986350059509,60442.0,67177.0,15.531906604766846,1.4297068119049072
427.989111661911,192283.0,256394.0,318.7172281742096,56727.0,66744.0,14.516088485717773,1.3554036617279053
475.11052417755127,213502.0,266880.0,354.5216212272644,63628.0,70708.0,15.4010910987854,1.4632644653320312
451.3220226764679,204126.0,255164.0,307.0276038646698,55622.0,65458.0,14.587704420089722,1.3518016338348389
431.30714774131775,193033.0,257384.0,307.87986850738525,56268.0,66204.0,13.928983211517334,1.3461506366729736
