SMD_Solve_time,SMD_Iter,SMD_Max_Iter,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,SMD_Dual_Solve_time,FMD_Dual_Solve_time
566.5951795578003,195388.0,260526.0,834.508712053299,56829.0,66869.0,27.46649694442749,2.1634533405303955
578.9813289642334,189463.0,252634.0,835.9697659015656,61882.0,68767.0,28.065934658050537,2.2863643169403076
567.9587924480438,192478.0,256645.0,745.7375922203064,55588.0,65400.0,27.38986897468567,2.117922306060791
600.1562876701355,203390.0,254259.0,829.2693111896515,57135.0,67232.0,28.996066093444824,2.1630096435546875
600.3239185810089,205902.0,257383.0,803.3916921615601,59974.0,66650.0,29.02432608604431,2.103592872619629
537.063479423523,171932.0,245638.0,682.7468876838684,53616.0,63087.0,26.4786114692688,2.0781009197235107
557.7397954463959,189493.0,252675.0,791.3022544384003,55605.0,65427.0,27.459024906158447,1.9156577587127686
570.2249746322632,195433.0,260596.0,829.8411917686462,60478.0,67216.0,27.40489411354065,2.2976603507995605
640.2849006652832,197728.0,263652.0,873.3851845264435,60773.0,71513.0,32.457616329193115,2.214163064956665
585.5905601978302,193453.0,257948.0,806.5670547485352,57390.0,67529.0,28.32952904701233,2.1761200428009033
553.8237819671631,189133.0,252183.0,698.7170116901398,52062.0,65099.0,26.679816007614136,1.9987218379974365
524.4947173595428,181186.0,258843.0,789.6699385643005,56319.0,66267.0,25.423776865005493,2.1757800579071045
576.9059457778931,192343.0,256474.0,852.1807270050049,59039.0,69478.0,27.363669633865356,2.2074050903320312
584.645343542099,199783.0,266390.0,814.7853052616119,58886.0,69282.0,28.157885313034058,2.19143009185791
564.3387293815613,190333.0,253788.0,810.1429646015167,55503.0,65302.0,27.856146574020386,2.046329975128174
586.5223772525787,199363.0,265829.0,843.1756143569946,61090.0,67896.0,28.879021167755127,2.2814621925354004
641.6317393779755,208286.0,260369.0,814.7553503513336,58801.0,69185.0,30.33801245689392,2.1841492652893066
621.5597870349884,199918.0,266568.0,759.2561912536621,54894.0,68630.0,29.652591228485107,2.0404069423675537
559.0829870700836,190048.0,253402.0,831.9935946464539,58174.0,64650.0,26.65720295906067,2.2370128631591797
588.4947507381439,191608.0,255489.0,769.7021162509918,55775.0,65638.0,29.288124322891235,2.1013717651367188
