SMD_Solve_time,SMD_Iter,SMD_Max_Iter,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,SMD_Dual_Solve_time,FMD_Dual_Solve_time
681.3382229804993,196138.0,261523.0,1128.0317425727844,59583.0,70115.0,47.04218339920044,2.8304803371429443
647.4612596035004,196798.0,262404.0,1073.5345871448517,59073.0,69505.0,43.622015953063965,2.6664035320281982
601.901807308197,183860.0,262676.0,1218.4171669483185,63232.0,70267.0,39.51531910896301,2.867621421813965
577.7779338359833,179394.0,256296.0,1038.336510181427,57186.0,67286.0,38.3399453163147,2.6497623920440674
581.6694211959839,183132.0,261623.0,1036.0937249660492,59481.0,69994.0,38.984797954559326,2.692422866821289
583.3626215457916,181074.0,258697.0,1013.7514958381653,57152.0,67255.0,39.14708971977234,2.6203231811523438
624.4635407924652,192463.0,256626.0,1081.2418749332428,60496.0,67236.0,41.133341550827026,2.8047502040863037
627.8557937145233,194323.0,259115.0,1165.2745685577393,62008.0,68919.0,42.017526388168335,2.8314902782440186
616.9141433238983,191263.0,255028.0,1042.2816014289856,59614.0,66248.0,40.71807408332825,2.805920362472534
524.7729909420013,162563.0,250101.0,899.0437519550323,52494.0,65630.0,35.21357989311218,2.432875633239746
552.341944694519,171338.0,263600.0,1050.9432215690613,57628.0,67810.0,36.862714529037476,2.6754446029663086
587.6509509086609,181004.0,258584.0,1002.1542134284973,56829.0,66873.0,39.47534728050232,2.610651731491089
607.9642007350922,192178.0,256258.0,1101.9325487613678,61180.0,67994.0,40.6946964263916,2.81241774559021
577.8543617725372,178484.0,254999.0,1134.3453521728516,56404.0,66361.0,38.178717851638794,2.66450834274292
601.1787974834442,167347.0,257475.0,1109.017856836319,61810.0,68685.0,37.387348651885986,2.8131444454193115
619.2547428607941,192883.0,257180.0,1029.5456502437592,56931.0,66986.0,41.36028003692627,2.80401873588562
586.8698165416718,179688.0,256707.0,1019.3839378356934,56693.0,66716.0,38.65679311752319,2.6299870014190674
572.7971813678741,178736.0,255348.0,1101.0694556236267,59812.0,66462.0,38.285919427871704,2.82369327545166
593.3659083843231,187374.0,267690.0,1016.5924983024597,61402.0,72251.0,39.80173325538635,2.70988130569458
693.866219997406,214718.0,268419.0,1235.0582468509674,66954.0,70486.0,46.930452823638916,2.899366617202759
