SMD_Solve_time,SMD_Iter,SMD_Max_Iter,FMD_Solve_time,FMD_Iter,FMD_Max_Iter,SMD_Dual_Solve_time,FMD_Dual_Solve_time
703.1249620914459,201966.0,252478.0,952.9565942287445,59938.0,66603.0,52.499804973602295,2.5362045764923096
619.2507131099701,189390.0,270560.0,1110.3985919952393,60824.0,71575.0,44.61857795715332,2.268583297729492
618.1335546970367,178470.0,254968.0,993.838577747345,59452.0,66063.0,41.880523681640625,2.544102907180786
577.8297026157379,179688.0,256710.0,916.2330210208893,55911.0,65794.0,38.190317153930664,2.3806440830230713
564.4078323841095,168738.0,259612.0,898.8246080875397,54510.0,68154.0,34.53820204734802,2.109074115753174
567.3936121463776,175726.0,251056.0,1014.3870604038239,58768.0,65302.0,35.099205493927,2.537963628768921
620.8725361824036,181718.0,259612.0,949.528281211853,56574.0,66560.0,34.26784110069275,2.3131351470947266
659.1338603496552,193213.0,257633.0,1040.6105391979218,62512.0,69474.0,52.72093200683594,2.594101905822754
570.4009838104248,181956.0,259957.0,1007.2666473388672,58291.0,68595.0,33.675803661346436,2.455610990524292
567.8267505168915,181704.0,259592.0,913.5858428478241,58716.0,69095.0,33.67341351509094,2.447044849395752
607.5635085105896,198433.0,264581.0,1006.0738570690155,59884.0,66556.0,36.15715789794922,2.578092575073242
559.0174703598022,178442.0,254924.0,969.9548366069794,56166.0,66099.0,32.88970708847046,2.417776584625244
610.81866979599,192073.0,256114.0,1047.9934678077698,62152.0,69063.0,35.30909466743469,2.681365728378296
576.5574789047241,183174.0,261680.0,1012.9210214614868,61432.0,68279.0,33.666770696640015,2.5841922760009766
608.5438754558563,195808.0,261080.0,942.4295971393585,60820.0,67587.0,36.02771019935608,2.6351304054260254
600.210812330246,192988.0,257339.0,976.4354243278503,63412.0,70466.0,35.76498246192932,2.6028387546539307
554.3560667037964,177532.0,253626.0,838.6723463535309,56387.0,66353.0,32.4770827293396,2.3955776691436768
561.1907613277435,180486.0,257852.0,931.6571171283722,56370.0,66321.0,33.35686111450195,2.413086414337158
558.7527256011963,181018.0,258603.0,970.372407913208,56234.0,66165.0,32.99783897399902,2.4409687519073486
620.1681594848633,199288.0,265729.0,1027.2514946460724,63178.0,70216.0,36.26998949050903,2.6324052810668945
